scafnum	widx	chrom	start	end	mid	fst	var_jk	genes	t	fbin	N_bin	tcrit	outlier
17	26	SCAF_17	21618594	21999519	21809056.5	0.519440784999282	0.00111839452686911	LOC140363097,elk1,LOC140363090,LOC140362531,slc35a2,slc6a8,bcap31,plxna3,ptpn18,gripap1,kcnd1,LOC140362444,LOC140363588,LOC140363103	-1.37692559196097	0.5	38	3.08510909216493	FALSE
17	27	SCAF_17	21999573	22040463	22020018	0.243986857562228	3.92970846082669e-05	LOC140363103,LOC140363112	-4.11307206006077	0.2	2	1.98397151852355	FALSE
17	28	SCAF_17	22040475	22536122	22288298.5	0.536740884399047	0.00105339320770922	LOC140363104,itpr3,LOC140363110,LOC140363109,LOC140363113,LOC140363115,LOC140363119,LOC140363118,mad2l2,epha2b,fam131c,plekhm2,arhgef19,mib2	-1.22062542204928	0.5	38	3.08510909216493	FALSE
17	29	SCAF_17	22540573	23107683	22824128	0.588686771137908	0.00088427704915802	mib2,ubiad1,mmp23ba,cdk11b,smim1,LOC140363136,atp13a2,gss,arhgap4b,fam50a,LOC140363143,sars1,tns2a,LOC140363152,LOC140363161,plxnb1a,LOC140363160,LOC140363154,cpne9	-0.745235535439357	0.55	91	3.36155570775314	FALSE
17	30	SCAF_17	23108043	23549001	23328522	0.785102988213254	0.000419657298129447	cpne9,klf15,LOC140363593,LOC140363157,LOC140363158	1.10871895727467	0.75	143	3.49876676547149	FALSE
17	31	SCAF_17	23559140	24194301	23876720.5	0.656860437951897	0.000477785351853918	plxna1a,chchd6a,LOC140362453,hdac7a	-0.1115916669552	0.65	223	3.63025993962302	FALSE
17	32	SCAF_17	24218657	25301327	24759992	0.652603244693155	0.000530469655147261	hdac7a,LOC140363170,calcrl2,ctnnbl1,vstm2l,chrna4b,LOC140363183,prex1,ralgapb,csde1,ampd1,dennd2c,rnf223,ptpn11b,agrn	-0.151645523042608	0.65	223	3.63025993962302	FALSE
17	33	SCAF_17	25301575	25914719	25608147	0.693068092707551	0.000446348040135089	agrn,mtor,tafa5l,mapk13,nr1h5,slc66a1,trim33,otud3,tmem240a,sema3bl,LOC140363209	0.232456088123492	0.65	223	3.63025993962302	FALSE
17	34	SCAF_17	25914720	27183717	26549218.5	0.636784845780207	0.000749945094390799	LOC140363209,LOC140363216,LOC140363599,plxnd1,tmcc1a,nr2c2,LOC140363241,LOC140363243,LOC140363244,prickle2a,LOC140363239,ren,eif2d,LOC140363248,LOC140363250,slmapb,LOC140363259,LOC140363257,grip2a,LOC140363268,LOC140363269,LOC140363270,LOC140363272	-0.298529986505838	0.6	145	3.50292622822017	FALSE
17	35	SCAF_17	27185271	28057818	27621544.5	0.645210609093856	0.000770298879792846	LOC140363272,LOC140363274,asb14b,slc17a9b,LOC140363282,slc2a4rg,zbtb46,uckl1b,samd10b,prpf6,emilin3b,b4galt5,opn7b	-0.219311408427961	0.6	145	3.50292622822017	FALSE
17	36	SCAF_17	28059100	28800378	28429739	0.717562831763784	0.000672148103830586	opn7b,ncoa6,snai1b,samhd1,LOC140363316,LOC140363320,parapinopsina,ddx20,LOC140363605,kcnd3	0.460637852879229	0.7	270	3.68590298861305	FALSE
17	37	SCAF_17	28815315	29548082	29181698.5	0.76065117005251	0.000482187125148285	kcnd3,cttnbp2nlb,apeh,LOC140363606,cacna2d3a,atp6ap1lb,b4galt3,bgnb,usp21,arhgef3l,uba1,camkvl,LOC140363345,ngfa,LOC140363347	0.873517591580566	0.75	143	3.49876676547149	FALSE
17	38	SCAF_17	29549440	29983592	29766516	0.534249676511041	0.00129539656156404	kcna2b,pnpla1,lgr6,LOC140362474,tead3a,pkp1a,tnnt2a,nav1a,mybpha,LOC140363611,LOC140363613,fkbpl,wnt2bb,LOC140363368,LOC140363370,LOC140363369,LOC140363371	-1.23098830922688	0.5	38	3.08510909216493	FALSE
17	39	SCAF_17	29984488	30630441	30307464.5	0.635216519680567	0.000761055070093468	LOC140363371,cbx5,csad,znf740b,LOC140363377,LOC140363382,hoxc4a,hoxc13a,calcoco1a,rarga,nr1d4a,LOC140363394,senp1,LOC140363396,lrp1ab,fmnl3	-0.313085839695648	0.6	145	3.50292622822017	FALSE
17	40	SCAF_17	30675879	31782196	31229037.5	0.755626746480785	0.000520533260472937	lmbr1l,dhh,kmt2d,acvr1ba,acvrl1,arhgef25a,c1galt1la,znf385a,c1ql4a,LOC140363429,l1cama,wnk3,avpr2aa,ssr4,LOC140363446,LOC140363447,galnt6,adcy6b,LOC140363450,rnd1b,fignl2,rpl10a,scn8aa,LOC140362533,dip2ba,atf7a,LOC140363463,fance,ahcyl1	0.824407709923665	0.75	143	3.49876676547149	FALSE
17	41	SCAF_17	31789738	33086231	32437984.5	0.733597664414815	0.000463480551068685	hspa1b,kcnc4,slc6a17,slc16a4,LOC140363483,cpne5a,srpk1a,mapk14a,elapor1,cfap276,LOC140363498,atxn7l2b,gnat2,ampd2b,eps8l3b,traf3ip3,dnase1l1l,spsb1,ca6,eno1a,rerea,samd11,plekhn1,pik3cd	0.61727064856222	0.7	270	3.68590298861305	FALSE
17	42	SCAF_17	33119699	33954563	33537131	0.717124325561955	0.000433363856710768	ctnnbip1,clstn1,ube4b,kif1b,casz1,pex14,srm,exosc10,LOC140363551	0.461416193952545	0.7	270	3.68590298861305	FALSE
17	43	SCAF_17	33962722	34835659	34399190.5	0.697023675168836	0.000544235846091847	LOC140363551,LOC140363553,LOC140363552,fam217ba,phactr3a,LOC140363557,LOC140362536,LOC140363558,ndnl2	0.268872968188906	0.65	223	3.63025993962302	FALSE
18	0	SCAF_18	35909	4219929	2127919	0.563126850116007	0.000848729737881689	galnt11,LOC140364902,LOC140364903,LOC140364276,ubr2,zbtb14,LOC140364864,rmc1,LOC140364283,riok3,LOC140364906,LOC140364907,LOC140364286,LOC140364908,dnah5l,sugct,ssr1,xrcc2,LOC140364296,LOC140364914,LOC140364877,LOC140364866,acot9.1,LOC140364297,apoob,klhl15,eif2s3,tnfsf10,LOC140364869,vipr2	-0.985072703619872	0.55	91	3.36155570775314	FALSE
18	1	SCAF_18	4241673	5018717	4630195	0.630921644021267	0.000814647686852807	LOC140364303,LOC140364305,LOC140364306,LOC140364307,LOC140364917,LOC140364872,LOC140364310,avl9,kbtbd2,LOC140364314,buc2l,LOC140364316	-0.352517250062425	0.6	145	3.50292622822017	FALSE
18	2	SCAF_18	5019455	5566897	5293176	0.670672131843658	0.000511369741178472	LOC140364925,drosha,LOC140364317	0.019492878093498	0.65	223	3.63025993962302	FALSE
18	3	SCAF_18	5588959	6263066	5926012.5	0.717465568207458	0.000601786475291094	LOC140364320	0.461161646252423	0.7	270	3.68590298861305	FALSE
18	4	SCAF_18	6275225	6635887	6455556	0.779115248582081	0.000327377638298005	LOC140364927,cdh10a	1.05615187780666	0.75	143	3.49876676547149	FALSE
18	5	SCAF_18	6651121	7047493	6849307	0.772739805378605	0.000455912885497084	cdh10a	0.989423491338422	0.75	143	3.49876676547149	FALSE
18	6	SCAF_18	7049959	7692091	7371025	0.748477682144611	0.00046652852682131	LOC140364321,LOC140364358	0.7585130725782	0.7	270	3.68590298861305	FALSE
18	7	SCAF_18	7707097	8173233	7940165	0.657472953938008	0.000568461313620422	LOC140364358	-0.105347527214576	0.65	223	3.63025993962302	FALSE
18	8	SCAF_18	8178129	9142666	8660397.5	0.71456756620972	0.00066830714150422	LOC140364936,LOC140364359,LOC140364937,LOC140364939,LOC140364361,LOC140364364,mynn,pld1b,LOC140364367,LOC140364375,LOC140364368,LOC140364916,LOC140364369,ezh2,LOC140364371,LOC140364374	0.432523245250111	0.7	270	3.68590298861305	FALSE
18	9	SCAF_18	9148072	9918646	9533359	0.753228399575269	0.000491388419216234	eif1axb,LOC140364379,LOC140364377,lipib,LOC140364948,snx16,LOC140364381,LOC140364384,LOC140364383,LOC140364386,idi1,wdr37,adarb2	0.802734803920288	0.75	143	3.49876676547149	FALSE
18	10	SCAF_18	9920183	10553055	10236619	0.704490295030249	0.000522024174980154	pfkpa,klf6a	0.339880404527274	0.7	270	3.68590298861305	FALSE
18	11	SCAF_18	10553495	11619839	11086667	0.700208370563731	0.00044339398288364	LOC140364398,LOC140364399,sh3kbp1,LOC140364404,LOC140364392,psme1,LOC140364934,dcaf11,LOC140364409	0.300374860973189	0.7	270	3.68590298861305	FALSE
18	12	SCAF_18	11676728	12482076	12079402	0.702318061806219	0.000523865779182509	LOC140364411,LOC140364410,nsmaf,rbbp8,slc22a17,nrros,LOC140364420,LOC140364421,ntng1a	0.3192740506574	0.7	270	3.68590298861305	FALSE
18	13	SCAF_18	12489801	13372039	12930920	0.730114874287247	0.000530663443112709	rnpc3,col11a1a,olfm3a,tecrl2a,LOC140364429,arhgap29a,prkdc,garem,LOC140364438,LOC140364441,pigm,LOC140364446,LOC140364447,chrnd,LOC140364887,LOC140364444	0.582424597929606	0.7	270	3.68590298861305	FALSE
18	14	SCAF_18	13372849	14077475	13725162	0.499141032902281	0.00142211088519633	LOC140364444,LOC140364960,LOC140364961,LOC140364962,fen1,tm9sf1,ipo4,pdcd6,bmp6,eef1e1	-1.54444356322699	0.45	31	3.01821727293924	FALSE
18	15	SCAF_18	14078239	14930694	14504466.5	0.624850790413091	0.000900384922099542	ofcc1,tfap2a,phldb2b,tlcd4a,bco1,zc2hc1a,ctnnd2a,ankrd33ba,ropn1l,nup58	-0.407766373283177	0.6	145	3.50292622822017	FALSE
18	16	SCAF_18	15046986	15853135	15450060.5	0.756515541905924	0.000569714603662728	zfhx4,pex2,pmfbp1,hnf4g,pign,relch,LOC140364496,tpk1,cntnap2a	0.830996392999026	0.75	143	3.49876676547149	FALSE
18	17	SCAF_18	15856714	16494042	16175378	0.787170122534198	0.000404479758724205	cntnap2a,msrb2,pip4k2aa,commd3,mllt10,skida1,LOC140364528,pdia4,ppp1r16a,shrprbck1r,myripb,LOC140364973,hgd,arxa,pola1,pdk3a,slc51a,LOC140364524,mtrr,sema5a	1.12917034709718	0.75	143	3.49876676547149	FALSE
18	18	SCAF_18	16495300	17169576	16832438	0.697744808137671	0.000585332765201843	sema5a,LOC140364975,neto1l,fbxo15,cbln2b,socs6a,rttn,cd226,dok6	0.275192167862994	0.65	223	3.63025993962302	FALSE
18	19	SCAF_18	17179364	18134244	17656804	0.558948356289557	0.00053340470502659	pi15a,jph1a,ube2wb,stau2,rdh10a,LOC140364551,LOC140364552,LOC140364553,eya1,xkr9,tram1,ncoa2,sulf1,cunh8orf34,prex2,arfgef1,mcmdc2,sgk3,LOC140364573,crhb,pde7a,armc1	-1.03846902994588	0.55	91	3.36155570775314	FALSE
18	20	SCAF_18	18143742	18506759	18325250.5	0.496147027479968	0.000918988051188527	ythdf3,abhd10b,tagln3b,spata13,LOC140364327,flt1,pan3,pdx1,lnx2a,gtf3ab,cdk8,rnf6,atp8a2,shisa2b,spice1,boc,gramd1c	-1.60563099956479	0.45	31	3.01821727293924	FALSE
18	21	SCAF_18	18512658	19086623	18799640.5	0.531267511052889	0.000586695435475858	zdhhc23b,ccdc191,qtrt2,drd3,mix23,nktr,vipr1b,zbtb47b,LOC140364630,LOC140364628,ctdspla,vill,LOC140364331,map3k22,cry-dash,myd88,oxsr1b,LOC140364639,LOC140364640,LOC140364332	-1.2974901537273	0.5	38	3.08510909216493	FALSE
18	22	SCAF_18	19087899	19734625	19411262	0.712627790102872	0.000512628361870094	csrnp1b,LOC140364644,nck1b,gyg1b,agtr1b,LOC140364988,plod2	0.417151833021821	0.7	270	3.68590298861305	FALSE
18	23	SCAF_18	19735300	20486530	20110915	0.689016827587219	0.000566272521859814	LOC140364334,dipk2ab,pcolce2b,u2surp,LOC140364669,LOC140364662,LOC140364663,LOC140364667,LOC140364990	0.192900450709196	0.65	223	3.63025993962302	FALSE
18	24	SCAF_18	20496931	21422942	20959936.5	0.561056133523926	0.000891914499235947	htr5ab,insig1,en2a,rbm33a,shha,lmbr1,mnx1,dnajb6b,ptprn2,esyt2b,dync2i1,malrd1,plxdc2b,arl8,cacnb2a,LOC140364697,LOC140364701,LOC140364705,adcyap1a,LOC140364710,myom1b,LOC140364717	-1.00252355235971	0.55	91	3.36155570775314	FALSE
18	25	SCAF_18	21423036	22243907	21833471.5	0.614835269390558	0.000802143209710947	LOC140364719,vps41,pou6f2,LOC140364727,myca,fam49bb,asap1b,smarcd3b,LOC140364737,slc4a2b,nrbp2b,LOC140364743,scrib,tmem108,topbp1,LOC140364748	-0.503233620746197	0.6	145	3.50292622822017	FALSE
18	26	SCAF_18	22245483	22876709	22561096	0.696557681658553	0.000714168105421144	LOC140364748,anxa13,myo3a,gad2,nell3,apbb1ip,abi1a,acbd5a,LOC140364759,LOC140364337,fasn2,LOC140364760,LOC140364765,LOC140364767,vopp1b,jcada,zcchc2,LOC140364774,LOC140364339,elp1,reck,tgfbr1b	0.262472288010442	0.65	223	3.63025993962302	FALSE
18	27	SCAF_18	22883447	23771685	23327566	0.73548672202547	0.000517348112221323	LOC140364779,LOC140364340,cdk13,LOC140364783,LOC140364792	0.633676823800655	0.7	270	3.68590298861305	FALSE
18	28	SCAF_18	23784673	24263080	24023876.5	0.80694914274869	0.000357644698212717	cdh7a,cdh19	1.32036318419137	0.8	28	2.98439383856425	FALSE
18	29	SCAF_18	24263237	24911067	24587152	0.765921376903378	0.00041690533666076	cdh19,LOC140364789,LOC140364797	0.926265125860154	0.75	143	3.49876676547149	FALSE
18	30	SCAF_18	24970320	25930265	25450292.5	0.833263366737764	0.000234171465531321	LOC140364797,pxdc1b,LOC140364795,prpf4bb,gli3,lztfl1,and1,arhgap21a,LOC140364808,enkur,LOC140364346,LOC140364812	1.58044084280334	0.8	28	2.98439383856425	FALSE
18	31	SCAF_18	25930282	26043355	25986818.5	0.494721011557112	0.000678571226747008	LOC140364812	-1.63604165326282	0.45	31	3.01821727293924	FALSE
18	32	SCAF_18	26043382	26491672	26267527	0.62494479740066	0.000989772186225519	LOC140364812	-0.405320933902201	0.6	145	3.50292622822017	FALSE
18	33	SCAF_18	26503369	27242516	26872942.5	0.704927930727631	0.000506831998010226	LOC140364814,LOC140364816,mkxa,mpp7a	0.344261413960197	0.7	270	3.68590298861305	FALSE
18	34	SCAF_18	27242969	29915518	28579243.5	0.6252278391623	0.000745020904760664	mpp7a,waca,ift74,LOC140364263,LOC140364821,aoc1,sspo	-0.407007346823319	0.6	145	3.50292622822017	FALSE
18	35	SCAF_18	29939466	31175146	30557306	0.782139779219446	0.00054362826045503	sspo,kcnh2b,hccsb,LOC140364826,LOC140364349,palmdb,LOC140364834,LOC140364835,plppr4b,plppr5b	1.07449851349461	0.75	143	3.49876676547149	FALSE
18	36	SCAF_18	31177905	31871420	31524662.5	0.604366950818695	0.000731151783206777	snx7	-0.603064975561337	0.6	145	3.50292622822017	FALSE
18	37	SCAF_18	31872041	32905644	32388842.5	0.76674103618676	0.000400891580284051	LOC140364896,ptbp2a,chchd7,plag1,steap2,alg14,cnn3a,f3a	0.934745995714162	0.75	143	3.49876676547149	FALSE
18	38	SCAF_18	32906676	33366334	33136505	0.652061497214235	0.000676853217844652	acp5b,abcd3a,LOC140364352,LOC140364353,itprid1,ppp1r17,LOC140364356,LOC140364269	-0.155757000159117	0.65	223	3.63025993962302	FALSE
18	39	SCAF_18	33368550	34303261	33835905.5	0.405578472690796	0.000644819975133258	LOC140364270,dtx3la,c1ql3a,rsu1,cubn,LOC140364850,LOC140364851	-2.47842063558753	0.4	12	2.69175538018399	FALSE
19	0	SCAF_19	86	1246656	623371	0.702417333676858	0.000563854844075845	rassf5,LOC140365158,il19l,prelp,fmoda,slc6a14,LOC140365162,elmo2,arfgap1,LOC140366099,sys1,LOC140366102,anxa6,mtss1,pcdh12,LOC140365168	0.319641438616469	0.7	270	3.68590298861305	FALSE
19	1	SCAF_19	1249696	2155515	1702605.5	0.743802397870323	0.000509239363556194	""	0.712736485424155	0.7	270	3.68590298861305	FALSE
19	2	SCAF_19	2155561	3135345	2645453	0.683065436017424	0.000538841322060037	tmed9,LOC140366108,ccdc69,nfasca,igfbp7,cox18,rnf4	0.136795820952202	0.65	223	3.63025993962302	FALSE
19	3	SCAF_19	3200655	4200854	3700754.5	0.713372378546594	0.000617312570204905	nfkb1,LOC140365180,mgat4b,canx,maml1,LOC140365183,LOC140365179,matr3l1.2,LOC140366116,matr3l1.1,tgfbi,stard15,arap3,LOC140365190,LOC140365192	0.422228394913213	0.7	270	3.68590298861305	FALSE
19	4	SCAF_19	4205768	5505583	4855675.5	0.673410278403472	0.00060695532173914	LOC140365192,LOC140365193,LOC140365199,LOC140365195,LOC140366259,twist3,LOC140365202,LOC140366261,LOC140365197,LOC140365198,LOC140365205,LOC140365206,faim2b,LOC140365207,LOC140365209,LOC140365211,LOC140365210,esyt1b,zc3h10	0.0452528839109104	0.65	223	3.63025993962302	FALSE
19	5	SCAF_19	5505677	6769946	6137811.5	0.767349544285605	0.000344986183035301	LOC140365216,itpr1a,LOC140365220,ttll3,slc4a8,LOC140366119,scn8ab,LOC140365222,atf1,dip2bb,atf7b,larp4ab,espl1,pfkmb,c1ql4b,smarcc2,myl6,tsfm,endou,LOC140365237,cpne5b	0.942937539191183	0.75	143	3.49876676547149	FALSE
19	6	SCAF_19	6769965	7534259	7152112	0.741532416307833	0.000753673472605146	cpne5b,kif21b,LOC140365250,LOC140365241,b3galt6,dnajc16l,cdab,LOC140366125,camk2n1,znf740a,ddx19b,pusl1,LOC140365247,LOC140365248,LOC140366128,LOC140365249,cdk4,LOC140365260,mettl1	0.683749502258439	0.7	270	3.68590298861305	FALSE
19	7	SCAF_19	7630221	8390944	8010582.5	0.742091586106287	0.000530348115165434	LOC140366130,mcrs1,suox,inka2,LOC140366278,LOC140365269,LOC140366282,fezf2,cadpsa	0.695859101545019	0.7	270	3.68590298861305	FALSE
19	8	SCAF_19	8391019	8838824	8614921.5	0.750822790511471	0.000410319526467348	LOC140365285,LOC140365284,atxn7,psmd6,prickle2b,adamts9,magi1b,slc25a26,lrig1	0.782773469900977	0.75	143	3.49876676547149	FALSE
19	9	SCAF_19	8840453	9263457	9051955	0.615073985141645	0.000914777420891566	lrig1,kbtbd8,suclg2,LOC140365315	-0.498547617827992	0.6	145	3.50292622822017	FALSE
19	10	SCAF_19	9268916	9930096	9599506	0.689510357668318	0.000729762026019885	LOC140365315,tafa4b,eogt,fgd5a,LOC140365296,sfmbt1,LOC140365298,wnt4,sox13,etnk2,klhdc8a,LOC140366138,cdk18	0.19613871353133	0.65	223	3.63025993962302	FALSE
19	11	SCAF_19	9956377	10606642	10281509.5	0.65083385732006	0.000739492659823791	uqcrc1,rab7a,gata2a,bin2b,txnrd3,LOC140365338,phactr3b,LOC140365330,rpn2,mybl2b,igsf8,soat2,kif5ab,dctn2,mars1,arhgap9,LOC140365345,gli1,r3hdm2,LOC140365355	-0.166845833672542	0.65	223	3.63025993962302	FALSE
19	12	SCAF_19	10615317	11330618	10972967.5	0.595829897343999	0.00115325978907448	LOC140365355,LOC140365358,shmt2,rims4,abraa,lsm3,LOC140365351,grip2b	-0.670837068277283	0.55	91	3.36155570775314	FALSE
19	13	SCAF_19	11340188	12108242	11724215	0.647238249629529	0.000728713903410558	LOC140365357,LOC140365368,tmem74b,mcm2,podxl2,blcap,ripor3,chd6,rspo4,LOC140365370,LOC140366149	-0.200678560370718	0.6	145	3.50292622822017	FALSE
19	14	SCAF_19	12109389	12796459	12452924	0.715776428651978	0.000572648793591998	ptprt,LOC140366150,rbl1	0.445794728981116	0.7	270	3.68590298861305	FALSE
19	15	SCAF_19	12796985	13491051	13144018	0.714462437425398	0.000677515288479553	rbl1,LOC140365374,sec13,cand2,angpt4,LOC140365379,LOC140365380,matn4,rbpjl,dock3	0.431357804308364	0.7	270	3.68590298861305	FALSE
19	16	SCAF_19	13492267	14605020	14048643.5	0.663385037464747	0.000555263469126847	dock3,manbal,LOC140365393,smpd4,LOC140365388,ssuh2.1,LOC140365389,LOC140365390,apcdd1l,vapb,rab22a,ppp4r1l,cers5,smarcd1,asic1b	-0.0494813873813378	0.65	223	3.63025993962302	FALSE
19	17	SCAF_19	14605030	15209528	14907279	0.735718750442907	0.000370839129402208	asic1b,LOC140365413,rdh5,bloc1s1,LOC140365405,pxmp4,tgm5l,eya2,rtf2,tfap2c,LOC140366157,LOC140365421,LOC140365422,LOC140365436,plxnb1b	0.640100057329267	0.7	270	3.68590298861305	FALSE
19	18	SCAF_19	15216217	16042365	15629291	0.605481504622967	0.000557921684129352	plxnb1b,setd5,mtmr14,LOC140365427,plekha6,LOC140365437,cass4,cstf1,znf831,LOC140365444,cntn4,cntn6,chl1b	-0.597178018019624	0.6	145	3.50292622822017	FALSE
19	19	SCAF_19	16051229	16477051	16264140	0.558080048999517	0.000848537917982086	cntn3b,pdzrn3b,gxylt2,shq1,rybpb	-1.03220925119723	0.55	91	3.36155570775314	FALSE
19	20	SCAF_19	16500837	17205361	16853099	0.780455999843108	0.000367732246583039	foxp1b,LOC140365462,eevs,mitfa,frmd4ba,itpr1b,sema3fb	1.06700174852713	0.75	143	3.49876676547149	FALSE
19	21	SCAF_19	17207603	17893877	17550740	0.652524265915318	0.00105431255672361	sema3fb,LOC140365474,grm6b,ccdc120b,mbd1b,gnl3l,gata1a,mafbb,zhx3a,fam83d,top1a,cyld2,myh7ba,trpc4apa,sla2a,ndrg3a,phf20a,arhgap46a,sulf2a,LOC140365507,LOC140365508	-0.148934885610619	0.65	223	3.63025993962302	FALSE
19	22	SCAF_19	17894970	18578377	18236673.5	0.63925352858701	0.000727972297029865	LOC140365514,LOC140366174,dnah1,LOC140365525,mfsd4aa,elk4,nucks1a	-0.275643554164972	0.6	145	3.50292622822017	FALSE
19	23	SCAF_19	18585933	19597043	19091488	0.720051767115731	0.000495992427228486	epha8,p3h1,cunh1orf50,cfap57,efcc1,acad9,iqsec1b,hdac11,fbln2,wnt7aa,ptpdc1a,barx1,LOC140365549,LOC140365551,col2a1b,LOC140365559,gdf5	0.48788175401756	0.7	270	3.68590298861305	FALSE
19	24	SCAF_19	19599647	20422617	20011132	0.760870151962855	0.000394167582024844	pcbp4,dag1,nicn1,grm7	0.879087991057844	0.75	143	3.49876676547149	FALSE
19	25	SCAF_19	20425214	21688060	21056637	0.808249273406758	0.000413046794025554	grm7,rnf123,cyp24a1,slc12a5a,rplp2,tafa3a,tspan2a,LOC140365588,tulp1a,tnnt2b,LOC140365610,csrp1b,nav1b,LOC140365615,LOC140365618,LOC140365747	1.32942188170834	0.8	28	2.98439383856425	FALSE
19	26	SCAF_19	21693935	22331651	22012793	0.758427355303231	0.000519348787385426	LOC140365747,pacsin1b,anks1ab,LOC140365624,phc2b,pank4,agtrap,rnf207a,rpl22,chd5,arhgef10la	0.850987993613637	0.75	143	3.49876676547149	FALSE
19	27	SCAF_19	22331662	22929635	22630648.5	0.742308556894808	0.000555326408790095	igsf21a,klhdc7a,cfap107,aadacl4,ephb2b,lactbl1b,alpl,eif4g3a	0.69713346546699	0.7	270	3.68590298861305	FALSE
19	28	SCAF_19	22937723	23421373	23179548	0.705307380500634	0.000431721404889272	eif4g3a,sh2d5,kif17,pfkfb2b,ora2,LOC140365659,LOC140365660,LOC140365662,lrig2,rap1gapb	0.349038996975469	0.7	270	3.68590298861305	FALSE
19	29	SCAF_19	23422167	23944239	23683203	0.612344060841895	0.000313835313574337	rap1gapb,rad18,srgap3,thumpd3,LOC140365676,LOC140365682,eps8l3a,LOC140365687,LOC140365688,LOC140365690,strip1,LOC140365693,srsf3b,cdkn1a,usp49,nuak2,dstyk,celsr2	-0.538174833612599	0.6	145	3.50292622822017	FALSE
19	30	SCAF_19	23945443	25259875	24602659	0.733388658806011	0.000555891921325447	celsr2,LOC140365706,ora4,LOC140365713,necap2,fbxo42,LOC140365752,LOC140365721,prkar2ab,slc25a20,nckipsd,LOC140365726,LOC140365730,LOC140365785,LOC140365788,cacna1da,wnk2,erc2,bsnb,hyal2b,LOC140365808,LOC140365814,LOC140365799,frs3,sfi1,eif4enif1,slc6a22.1,LOC140365842,cadpsb,ca16b	0.612735926166908	0.7	270	3.68590298861305	FALSE
19	31	SCAF_19	25259876	26161069	25710472.5	0.666429904391943	0.000742874297974502	ca16b,cfap20dc,pbrm1l,kcnb1,ptgis,LOC140365864,grm2b,tex264b,LOC140365875,LOC140365876,uba7,LOC140365881,LOC140365882,rbm6,sema3fa	-0.0205055106102848	0.65	223	3.63025993962302	FALSE
19	32	SCAF_19	26201253	27149223	26675238	0.631187348396798	0.000659295842787265	LOC140366254,epha2a,h6pd,tardbpb,gnb1b,mst1,abhd14b,cacna2d2a,LOC140365906,zmynd10,hemk1,twf2,brpf3a,plch2b,skib,tmem51b,kaznb	-0.352434868407544	0.6	145	3.50292622822017	FALSE
19	33	SCAF_19	27151362	27972125	27561743.5	0.668039886144481	0.000517269146744831	kaznb,prdm2b,LOC140366267,foxj3,ppcs,utp3,fam83e,mych,gm2a,shtn3,tnip1,dnajc14,nab2,dgkab,LOC140365947,ankrd52b,ctsz,kdm5ba	-0.00545578306634614	0.65	223	3.63025993962302	FALSE
19	34	SCAF_19	27976173	29233639	28604906	0.733344039667438	0.000473232909164775	kdm5ba,inavab,gdf11,LOC140365951,avil,olfml3b,LOC140365954,pmela,prph,timeless,LOC140365959,mmp19,LOC140365961,cttnbp2nla,LOC140365963,tox2,snta1,cbfa2t2,necab3,rbck1,tbc1d20	0.614591087280349	0.7	270	3.68590298861305	FALSE
19	35	SCAF_19	29240616	29815989	29528302.5	0.681183150314492	0.000447257796582096	LOC140365772,LOC140365974	0.119467598334622	0.65	223	3.63025993962302	FALSE
19	36	SCAF_19	29816069	31013150	30414609.5	0.737079535219419	0.000486749064919304	serinc3,LOC140365978,LOC140365979,ipo9,tubb1,slc32a1,ppp1r16b,raly,ahcy,LOC140365993,LOC140365775,LOC140365994,znf362a,trim62.1,mmel1,prxl2b,slc45a1	0.649663620947068	0.7	270	3.68590298861305	FALSE
19	37	SCAF_19	31021451	32182463	31601957	0.7370746869769	0.00048407778313403	LOC140366001,odad1,pax7a,park7,kcnab2a,megf6b,iffo2b,mrto4,pparg,syn2b,vgll4b,atg7,slc6a1b,slc6a11b	0.649695756402739	0.7	270	3.68590298861305	FALSE
19	38	SCAF_19	32191219	33097134	32644176.5	0.704249811158568	0.000482355025678987	slc6a11b,atp2b2,poc1a,alas1,LOC140366030,itga7,gpr61l,parp3,grm2a,tex264a,fancd2,usp4,LOC140366043,LOC140366044,LOC140366045,col7a1	0.338204686185198	0.7	270	3.68590298861305	FALSE
19	39	SCAF_19	33102788	34014987	33558887.5	0.653061544208351	0.000612389424648629	LOC140366050,LOC140366046,sec61a1a,uroc1,LOC140366052,LOC140366054,LOC140366055,LOC140366059,ghrl,tatdn2,vhl,crbn,LOC140366316,LOC140366067,erbb3a,prkag1,LOC140366076,ankrd33ab,arhgef25b,os9,stat2,c1galt1lb	-0.146766995733716	0.65	223	3.63025993962302	FALSE
20	0	SCAF_20	424768	2402910	1413839	0.722302884600293	0.000418074332621022	LOC140369083,abca5,rpl38,ttyh2,kif19,LOC140368953,prph2a,LOC140369122,bbs1,LOC140369441,heatr1,LOC140368964,LOC140369411,cep131,exoc7,tvp23b,trim16,cox11,LOC140368980,ankfn1a,LOC140369445,stxbp4,LOC140368843,LOC140369413,LOC140369451,LOC140369237	0.511028396130921	0.7	270	3.68590298861305	FALSE
20	1	SCAF_20	2403084	3034898	2718991	0.796460565696896	0.000257113666238081	LOC140369014,ldb3b,LOC140369454,dock1,LOC140369012	1.22587862646147	0.75	143	3.49876676547149	FALSE
20	2	SCAF_20	3040605	3838303	3439454	0.706449434413139	0.000515589599455982	dock1,LOC140369455,ptprea,entpd1,LOC140369456,LOC140369457,LOC140369139,LOC140369288	0.35854505335233	0.7	270	3.68590298861305	FALSE
